"FACILITYID","BUSINESS_NAME","ADDR","CITY","CATEGORY","SUBCATEGORY"
"5DBE244E-6606-4428-AA01-12EEF0F940F9","SELECT SERVICE CATERERS/THE HUNGRY OLIVE","3 - 35 CHERRY BLOSSOM RD","CAMBRIDGE","Food, General","Caterer / Commissary"
"231B79E3-61CA-4ADD-9E4C-1434920FEB58","BATL-CLUTCH CATERING","69 AGNES ST","KITCHENER","Food, General","Caterer / Commissary"
"A8DE85E5-01B7-4FA7-8C61-21BE713706B6","MAURITA'S KITCHEN","58 QUEEN ST S","KITCHENER","Food, General","Caterer / Commissary"
"DDDB2468-0AC6-4EEB-A7E7-2C853A99BDC5","GUSTO CATERING COMPANY","11 - 665 COLBY DR","WATERLOO","Food, General","Caterer / Commissary"
"4CE86652-5ECB-401F-8BE8-2CA53FCB1D66","NKFM-CHEF D","300 KING ST EAST","Kitchener","Food, General","Caterer / Commissary"
"2F52A05E-C1F2-46BF-9D55-2F2748D1779D","MEALJOY","1 - 634 COLBY DRVE","WATERLOO","Food, General","Caterer / Commissary"
"A8441313-C784-4482-8C01-3033A6E63B4B","LUNCH LADY","100 PARK ST","KITCHENER","Food, General","Caterer / Commissary"
"0F2146BD-6DF5-493F-A71F-4CBE31517C05","A TASTE OF SEOUL","100 FROBISHER DR","WATERLOO","Food, General","Caterer / Commissary"
"E65EA3B4-17EE-47CB-BBA5-50B2EDCB24AF","KIMBOB","18 EBY ST","KITCHENER","Food, General","Caterer / Commissary"
"55D90DC4-15B2-40F3-9D19-5418CB907A7E","VIET THAI GROCERY & SUPPLY","520 COLLIER-MACMILLAN DR","CAMBRIDGE","Food, General","Caterer / Commissary"
"36A655BF-23DE-4062-9872-5523F7F017B0","PEAR TREE CATERING","1044 KNECHTEL CRT","MANNHEIM","Food, General","Caterer / Commissary"
"4F5D3EA2-61CB-48F7-93CA-583FA04C42AE","NANAZ KITCHEN","33 COULTHARD BLVD","CAMBRIDGE","Food, General","Caterer / Commissary"
"F9C9404C-EBF3-465F-8893-6027B0672673","QUANTUM GREENS","5 - 100 FROBISHER DR","Waterloo","Food, General","Caterer / Commissary"
"31E1275B-7CC0-4838-BBDF-6318158393A8","VILLAGE CATERER","45 OTONABEE DR","KITCHENER","Food, General","Caterer / Commissary"
"17DFA84B-8E6E-44FE-8C8A-6E4C44B95BF5","MORNING GLORY CATERING","100 - 659 KING ST E","KITCHENER","Food, General","Caterer / Commissary"
"55574A7D-D7C9-4C57-97AD-705F8224D592","GRASSROOTS CATERING","47 KIMBERLY CRES.","Kitchener","Food, General","Caterer / Commissary"
"9E2976A5-3745-434A-9F73-736244596219","EDIBLE ARRANGEMENTS","B4 - 583 KING ST N","WATERLOO","Food, General","Caterer / Commissary"
"5444A6AE-43FF-46F7-A753-73725F82A402","HARVEST TABLE CATERING","1746 ROSEVILLE RD","NORTH DUMFRIES","Food, General","Caterer / Commissary"
"369EF70C-537F-45F6-94BF-7657C4EFB665","CATERING BY SUZANNE","111 - 107 WESTMINSTER DR N","CAMBRIDGE","Food, General","Caterer / Commissary"
"F1473007-DF43-40B4-8085-768A3D4D8176","GOURMET AFFAIR","9 - 262 MILL ST","KITCHENER","Food, General","Caterer / Commissary"
"744B35A3-6685-40E2-A3C0-7C1B63C849DC","BRIGITTE ZOLNAI/KRYSTIES","1008 DOON VILLAGE RD","KITCHENER","Food, General","Caterer / Commissary"
"4EC1C987-AEF6-4457-AF72-82E8D62561E5","UW - FEDS PREP KITCHEN","200 UNIVERSITY AVE W","WATERLOO","Food, General","Caterer / Commissary"
"80906FF6-F23F-47FF-B022-85D60B3E4251","JOE LEITE CATERING","5 - 55 RAGLIN PL","CAMBRIDGE","Food, General","Caterer / Commissary"
"D2EEC663-A1C0-4603-9FEA-86C76E00DB72","AFRICAN FOOD SERVICES","53 HILLSIDE AVE","BROWN","Food, General","Caterer / Commissary"
"126A3305-190C-4D61-B0E8-889AB4E101EA","LAKELANDS DIET DELIVERY","J - 401 WEBER ST N","WATERLOO","Food, General","Caterer / Commissary"
"439F2AE8-8074-4B2B-B188-8F650D40A3E6","SOPAS KITCHEN","18 - 140 MCGOVERN DR","Cambridge","Food, General","Caterer / Commissary"
"6F774E4B-8A69-4834-AB3C-95AB8F634556","NKFM-REMAAL CATERING","300 KING ST E","KITCHENER","Food, General","Caterer / Commissary"
"B8430825-F65D-455A-9006-99E25D1FFB5E","MOD CUSTOM CATERING","104 - 141 WHITNEY PL.","Kitchener","Food, General","Caterer / Commissary"
"6363B14C-5A96-46DA-A7C3-A552999CDC5E","DAVENPORT CATERING","6 - 100 FROBISHER DR","WATERLOO","Food, General","Caterer / Commissary"
"10D7F9F8-1AD9-430F-8041-A6A74923F3CB","JACQUELINE'S CATERING","500 GLEN FORREST BLVD","WATERLOO","Food, General","Caterer / Commissary"
"46203D1E-28D1-499C-996F-A7BC4CE39D45","DANA SHORTT GOURMET INC","101 - 55 ERB ST E","WATERLOO","Food, General","Caterer / Commissary"
"5EE6A9D5-8019-4991-90FE-A80F1CFB7B04","MEALS WITHOUT MADNESS","104 - 141 WHITNEY PLACE","Kitchener","Food, General","Caterer / Commissary"
"A6FCCCFD-5508-49E7-8626-A8F58D6548BF","CHOW DUMPLINGS / PEOPLE'S REPUBLIC OF DINNERS","104 - 141 WHITNEY PLC","KITCHENER","Food, General","Caterer / Commissary"
"1E5F1A6D-B87B-4936-B545-B21FF5EDB922","LUNCH LADY ","2 - 6 HOFFMAN ST","KITCHENER","Food, General","Caterer / Commissary"
"3ECB2B79-60F7-4DFF-ADCE-B424BFA5866E","LITTLE MUSHROOM CATERING","5 - 290 THOMPSON DR","CAMBRIDGE","Food, General","Caterer / Commissary"
"A5146F4B-E5FE-47BB-87BF-B8F669BD4AE3","MEAL IN A JAR","C - 18 EBY ST S","Kitchener","Food, General","Caterer / Commissary"
"14F9723F-E641-4A9D-91E4-C61B154C2BDF","HUNGRY OLIVE, THE","62 DICKSON ST","CAMBRIDGE","Food, General","Caterer / Commissary"
"2E525C94-5463-42E3-B072-DBFB16397230","CARIBBEAN CATERING AND BAKERY","3 - 70 DUMART PL","Kitchener","Food, General","Caterer / Commissary"
"44AFE988-9874-4441-9F36-E2F13A0EE6F9","NEVER ENOUGH THYME INC.","A - 83 ARTHUR ST S","ELMIRA","Food, General","Caterer / Commissary"
"061DAD38-000E-4382-A426-E3D43F668E1B","CHEF ADAM BRENNER CATERING","17 HURON ST","NEW HAMBURG","Food, General","Caterer / Commissary"
"E2071AE4-7BE1-413B-9472-F2E884239392","MAMMA D'S DELICIOUS EATS","72 WILSON AVE","Kitchener, Ont","Food, General","Caterer / Commissary"
"FFFE7A2E-F3C0-4783-9C60-F3A5FF9B6AED","FOODBLITZ","104 - 141 WHITNEY PL","KITCHENER","Food, General","Caterer / Commissary"
"725DF214-5C2C-40FD-B9DD-F4A3B42F6AC2","TRI CITY MULTICULTURAL FOODS","533 WEBER ST E","KITCHENER","Food, General","Caterer / Commissary"
"5B414BEA-4E0A-4C54-B2F3-F62712591FCD","E.V.O. KITCHEN","31 WATER ST S","CAMBRIDGE","Food, General","Caterer / Commissary"
"BEA164F8-337C-42BD-A15E-F97A1811D1FF","PREPARED STRENGTH","104 - 141 WHITNEY PL","Kitchener","Food, General","Caterer / Commissary"
"21DB57EC-9481-447A-A91C-F97DC674DE30","BECKFORD CATERING CO","2 - 175 BORDEN AVE S","KITCHENER","Food, General","Caterer / Commissary"
"E65E5493-01EB-479B-9F74-79C2F4414D61","THE ROHR CHABAD CENTRE FOR JEWISH LIFE","251 ALBERT ST","WATERLOO","Food, General","Food Caterer"
"152AED98-DFCA-4288-B9F3-02D31F7A1786","ZEHRS MARKET","1375 WEBER ST E","KITCHENER","Food, General","Supermarket"
"B83755BD-E7B3-4703-9391-09BCCB84C917","J & P GROCERY","8 QUEEN ST N","KITCHENER","Food, General","Supermarket"
"01A0E45D-E9AE-4E6C-A400-0BC9453C74D5","WALMART","335 FARMERS MARKET RD","WOOLWICH","Food, General","Supermarket"
"A16AE254-DC0C-4EA9-AF45-0D7C7F66BBC3","SOBEYS","94 BRIDGEPORT RD E","WATERLOO","Food, General","Supermarket"
"CAAC6653-CD2F-467E-A069-0F3B7663422B","WALMART SUPERCENTRE","22 PINEBUSH RD","CAMBRIDGE","Food, General","Supermarket"
"A5E1B6C2-574E-431F-BC5F-0F688B31EF38","BARRIE'S ASPARAGUS","1236 KINGS RD","NORTH DUMFRIES","Food, General","Supermarket"
"D805D971-D832-42BA-B964-1903EF47CDE0","DI PIETRO'S","30 GLAMIS RD","CAMBRIDGE","Food, General","Supermarket"
"FB0CC088-C9E8-48CD-B8CE-321E97461CBA","SOBEYS","450 COLUMBIA ST W","WATERLOO","Food, General","Supermarket"
"BFABAFDE-2527-47C0-B31D-37FEFA987DB6","CLOVERLEAF FARMS","4 - 3589 BLEAMS RD","NEW HAMBURG","Food, General","Supermarket"
"92F1A4D4-25C0-4216-9D91-3CFFA961E620","FOOD BASICS","655 FAIRWAY RD S","KITCHENER","Food, General","Supermarket"
"5267ECFF-C472-4B65-ABC3-3D95DEC2734D","FOOD BASICS","232 ARTHUR ST S","ELMIRA","Food, General","Supermarket"
"8D7AAD76-D721-4E44-A6D7-4174A3552CFA","M & M FOOD MARKET","585 DOON VILLAGE RD","KITCHENER","Food, General","Supermarket"
"DA0AC342-3EFA-4170-B815-424D07CC1A16","WATERLOO CENTRAL SUPERMARKET","140 UNIVERSITY AVE W","WATERLOO","Food, General","Supermarket"
"1915C95B-79C2-4641-853E-476AE453AFB9","FRESHCO.","75 DUNDAS ST","CAMBRIDGE","Food, General","Supermarket"
"D9CE47B0-4CF7-4F8F-8DBE-47F226E4EA4D","GLOGOWSKI EURO FOOD","403 HIGHLAND RD W","KITCHENER","Food, General","Supermarket"
"5C79ECB3-968D-4C9F-BC5D-4878EFB8E052","FOOD BASICS","370 HIGHLAND RD W","KITCHENER","Food, General","Supermarket"
"26D713EC-7CE7-4386-A67F-4B31541AFC5E","FARAH'S FOOD MART","50 WESTMOUNT RD N","WATERLOO","Food, General","Supermarket"
"3772D522-3820-4916-B74E-4C12BCDBC01D","NO FRILLS","980 FRANKLIN BLVD","CAMBRIDGE","Food, General","Supermarket"
"129FD067-565E-42C5-BC34-4FD9EFCDC92E","FRESHCO.","1111 WEBER ST E","KITCHENER","Food, General","Supermarket"
"72E2C967-78D6-4A8F-B278-509386AAE18E","ZEHRS MARKET","200 FRANKLIN BLVD","CAMBRIDGE","Food, General","Supermarket"
"02207728-3B6E-4CA8-A4F2-5495FF342BEC","FARM BOY CAMBRIDGE","C - 350 HESPELER RD","CAMBRIDGE","Food, General","Supermarket"
"EABC2D6E-3EF4-4369-85FB-5A76BC4799C2","VINCENZO'S","150 CAROLINE ST S","WATERLOO","Food, General","Supermarket"
"49C9B592-4DC4-4BFA-85F0-5BCB3DEF5B7E","COSTCO WHOLESALE","930 ERB ST WST","WATERLOO","Food, General","Supermarket"
"1DAFD189-057C-4B26-9306-61809F43F7DD","ZEHRS MARKET","450 ERB ST W","WATERLOO","Food, General","Supermarket"
"58CAD66E-A76B-4CE9-9C0F-692048412084","BEST ASIAN GROCERS","F - 500 CAN-AMERA PKY","CAMBRIDGE","Food, General","Supermarket"
"1504E88C-6BD1-43DA-952F-752DB0774F22","SOBEYS","235 IRA NEEDLES BLVD","KITCHENER","Food, General","Supermarket"
"27F3FD18-6BD8-4DDC-8AE5-757E88538FBC","EATING WELL ORGANICALLY","104 KING ST S","WATERLOO","Food, General","Supermarket"
"50A6FC16-5B8E-4C50-B5A7-7DF4DC4991A6","ZEHRS MARKET","400 CONESTOGA BLVD","CAMBRIDGE","Food, General","Supermarket"
"27E97942-408C-4D6F-9A8F-7EEDF19D2347","ZEHRS MARKET","750 OTTAWA ST S","KITCHENER","Food, General","Supermarket"
"8F7D3866-8557-49CA-988E-7FF48601FFEB","FOODLAND","315 ARTHUR ST S","ELMIRA","Food, General","Supermarket"
"5C82DB0D-7E61-4D42-9D90-82FCFE6D8715","GIANT TIGER","351 MARGARET AVE","KITCHENER","Food, General","Supermarket"
"0D08422A-4813-45F4-B445-897DEFF1D013","ZEHRS MARKET","315 LINCOLN RD","WATERLOO","Food, General","Supermarket"
"DDB6CED1-FAFA-4999-8593-89937EC1C015","WALMART","100 THE BOARDWALK","KITCHENER","Food, General","Supermarket"
"9933576E-09BB-4B20-8933-8B25AD392ED3","NO FRILLS","1540 HAYSVILLE RD","NEW HAMBURG","Food, General","Supermarket"
"BEAE8822-B0BC-4C40-BE39-8D4462C9BF7F","FOOD BASICS","100 JAMIESON PKY","CAMBRIDGE","Food, General","Supermarket"
"866F9E38-3B92-4D6B-9A8B-8DB7914F685D","BABA BAZAR","210 ELGIN ST N","CAMBRIDGE","Food, General","Supermarket"
"42500097-72B7-477A-BF5D-8FDCBBF517D4","REAL CANADIAN SUPERSTORE","875 HIGHLAND RD W","KITCHENER","Food, General","Supermarket"
"D74F230B-5559-4AE6-ADD8-903584651245","FRESHCO.","720 WESTMOUNT RD E","KITCHENER","Food, General","Supermarket"
"760675BE-1090-45E0-A747-927ADF17D8F2","GIANT TIGER","927 KING ST E","CAMBRIDGE","Food, General","Supermarket"
"1A9AC723-912F-4DC0-99A7-93EF3A237D80","GOODNESSME! NATURAL FOOD MARKET","668 ERB ST W","WATERLOO","Food, General","Supermarket"
"5FECBBDE-E013-4D0E-B5DF-9DD0FD4EEF51","CENTRAL FRESH MARKET","760 KING ST W","KITCHENER","Food, General","Supermarket"
"547A61A2-A74D-48CB-B2E0-A8295FB848C2","OK TROPICAL SUPERMARKET","2399 KINGSWAY DR","KITCHENER","Food, General","Supermarket"
"525E8ADD-EBDD-4EBA-AD49-A9401B0943D8","AYR FOODLAND","1011 NORTHUMBERLAND ST","North Dumfries","Food, General","Supermarket"
"F5737496-BD89-479A-B786-A9632898D589","VALU-MART","75 KING ST S","WATERLOO","Food, General","Supermarket"
"553D75AE-6DF1-4793-AC5A-ABFC21FCFC8E","SADAQUAT HALAL FOOD MARKET","B - 427 BELMONT AVE W","KITCHENER","Food, General","Supermarket"
"812365D9-4D23-42A0-BD3D-ACCE18D46BF4","CAUDLE'S CATCH SEAFOOD LTD.","150 CAROLINE ST S.","WATERLOO","Food, General","Supermarket"
"98B43492-BB92-4317-8DD7-B1E5F2DFA3A2","ZEHRS MARKET","1005 OTTAWA ST N","KITCHENER","Food, General","Supermarket"
"204484DC-1B17-476F-A671-B2537AA363D9","TOP MARKET FAMILY FARMS","2 - 960 KING ST E","CAMBRIDGE","Food, General","Supermarket"
"F2BE8D2B-B9ED-4434-841A-B3F40C84DE80","SOBEYS","A - 100 MILL ST","NEW HAMBURG","Food, General","Supermarket"
"2C7FC69D-4A08-416A-9532-B9FFE907ED3C","TORREENSE STORE","223 MILL ST","KITCHENER","Food, General","Supermarket"
"5E92825E-5D0B-4C94-8AF6-BCBEC7611879","FOOD BASICS","95 WATER ST N","CAMBRIDGE","Food, General","Supermarket"
"3859748C-EB41-47A1-BB0D-BEFD24EEBCBE","EMERSON BOWMAN","7480 LINE 86","WELLESLEY","Food, General","Supermarket"
"7DA2F433-EB61-4875-BEAA-C17FB281BEF0","FOOD BASICS","1405 OTTAWA ST N","KITCHENER","Food, General","Supermarket"
"6F0D88AC-381E-4AED-8FBD-C1FD58CB7100","COSTCO","4438 KING ST E","KITCHENER","Food, General","Supermarket"
"32D8EF67-2048-4CE8-8EBE-C35011CB593C","PYM'S FOODLAND","1192 QUEEN'S BUSH RD","WELLESLEY","Food, General","Supermarket"
"465250FF-0465-4A9C-B3A1-C627F285FB4E","VICTORIA STREET MARKET","1575 VICTORIA ST N","KITCHENER","Food, General","Supermarket"
"6928F880-2FDE-4DC0-BBFB-C7E95746B3CE","ZEHRS MARKET","550 KING ST N","WATERLOO","Food, General","Supermarket"
"5164E4B5-29B4-4F73-BA78-C8485F287EB8","BEN THANH SUPERMARKET / B & T SUPERMARKET","470 KING ST E","KITCHENER","Food, General","Supermarket"
"9CC4EFBD-BB72-417B-902A-C8B3D2D166D6","SOBEYS","274 HIGHLAND RD W","KITCHENER","Food, General","Supermarket"
"8BEEF481-378B-4A04-8691-CA87DCEF1958","ZEHRS MARKET","180 HOLIDAY INN DR","CAMBRIDGE","Food, General","Supermarket"
"40CCBFA5-EA0F-4B97-8188-CD8D2E72392B","FARAH'S FOOD MART","170 UNIVERSITY AVE W","WATERLOO","Food, General","Supermarket"
"CB20BEE7-F48D-4B7F-98EA-CEFFCAE85356","WALMART SUPERCENTRE","1400 OTTAWA ST S","KITCHENER","Food, General","Supermarket"
"DC4F29ED-31F8-495B-ADD9-D2641FA4A37C","FRESHCO.","1 HESPELER RD","CAMBRIDGE","Food, General","Supermarket"
"A25252F4-4F4E-4243-B3EE-D3FED08D08C2","INDIA FOOD AND GROCERY","466 ALBERT ST","WATERLOO","Food, General","Supermarket"
"0F0C6314-19B8-4B72-A7CB-D46E146E169A","EUROMART & DELI INC.","6 - 1001 LANG'S DR","CAMBRIDGE","Food, General","Supermarket"
"958C6AF3-7798-463B-8E54-D47975BBFE1A","MINI MARKET","15 NORFOLK AVE","CAMBRIDGE","Food, General","Supermarket"
"44B543EC-8107-491C-9935-D536EB1F6859","FRESHCO.","425 UNIVERSITY AVE E","WATERLOO","Food, General","Supermarket"
"4066E3C3-98A7-4DED-A3A4-D616A2733C29","VALU-MART","385 FREDERICK ST","KITCHENER","Food, General","Supermarket"
"3681FDB7-19D5-4979-9038-D95C5089B9BA","WALMART","70 BRIDGEPORT RD E","WATERLOO","Food, General","Supermarket"
"F23BDF40-CABE-45C1-A798-DA9DBE506BDC","BAIROS SUPERMARKET","50 AINSLIE ST S","CAMBRIDGE","Food, General","Supermarket"
"30D7961C-8DAF-4DB3-BF25-DC3F85A05E75","BRENT'S NO FRILLS","700 STRASBURG RD","KITCHENER","Food, General","Supermarket"
"FEE1630A-B65B-4D84-AAF5-DE71F9ED681A","SOBEYS","130 CEDAR ST S","CAMBRIDGE","Food, General","Supermarket"
"E2FFEAD4-969D-407B-84AE-E646930A0B05","DUTCHIE'S FRESH MARKET","663 ERB ST W","WATERLOO","Food, General","Supermarket"
"91491E53-77FC-4875-9666-E72A44C2FEDB","FOOD BASICS","851 FISCHER-HALLMAN RD","KITCHENER","Food, General","Supermarket"
"BF2F48A7-B42E-4FDB-B2C1-E78BDBED6A4E","NEW CITY SUPERMARKET","236 KING ST E","KITCHENER","Food, General","Supermarket"
"3C866E86-ABB8-41D6-AD91-E91F737E7204","ZEHRS MARKET","123 PIONEER DR","KITCHENER","Food, General","Supermarket"
"CFE590B4-C6F4-40B0-BA7D-EF4FC0A0104A","FOOD BASICS","600 LAURELWOOD DR","WATERLOO","Food, General","Supermarket"
"F496E4C8-966F-4A0A-9558-F1818949A0B9","PEIXARIA MICAELENSE","640 QUEEN ST S","KITCHENER","Food, General","Supermarket"
"CA679B42-2FEA-4BE8-B4B5-F1BC148FF25E","FLORALANE PRODUCE","2191 ARTHUR ST N","WOOLWICH","Food, General","Supermarket"
"C558810F-F3FA-4303-9336-F213A47867F6","SOBEYS","1187 FISCHER-HALLMAN RD","KITCHENER","Food, General","Supermarket"
"7F94E7B0-7325-4C39-8882-F7E3876F6A1B","SOBEY`S","640 PARKSIDE DR","WATERLOO","Food, General","Supermarket"
"9EE738D3-AA69-4D7C-9B36-F927FBB39516","REAL CANADIAN WHOLESALE, THE","24 FORWELL CREEK RD","WATERLOO","Food, General","Supermarket"
"683ACD0F-458C-413B-8DF6-FAEEC6F5FD43","SHOPPERS DRUG MART","563 HIGHLAND RD W","KITCHENER","Food, General","Supermarket"
"E5A3BECD-A624-4E6F-AB77-FFCB20A2884F","NO FRILLS","119 - 1515 KING ST E","CAMBRIDGE","Food, General","Supermarket"
"041D4017-3867-4EFF-9949-01F7B3FC34E1","WALLENSTEIN BIBLE CHAPEL","4522 HERRGOTT RD","WELLESLEY","Food, General","Community Kitchen"
"874CD319-5E01-4A12-9831-078AA8B1286A","HOUSE OF FRIENDSHIP ADDICTION SERVICES FOR WOMEN","71 ANN ST","KITCHENER","Food, General","Community Kitchen"
"7D1D81BA-8702-483E-BFD4-090C336464B6","CENTRE IN THE SQUARE - MAIN FLOOR LOUNGES","101 QUEEN ST N","KITCHENER","Food, General","Community Kitchen"
"0FC74C41-CE4A-4C8A-B941-0A03CB3E9276","EBY VILLAGE","50 EBY ST S","KITCHENER","Food, General","Community Kitchen"
"A25BF2FF-F6F3-41B8-AA27-13EBE023C0DB","GALE PRESBYTERIAN CHURCH","10 BARNSWALLOW DR","ELMIRA","Food, General","Community Kitchen"
"A156C44F-65A6-4401-ABCC-15E9C0839CFD","LIFE FOR THE NATION","37 WELLINGTON ST","CAMBRIDGE","Food, General","Community Kitchen"
"7E2AC0E1-0151-4C96-85E4-178B41F287A2","WILMOT RECREATION COMPLEX COMMUNITY CENTRE","1291 NAFZIGER RD","BADEN","Food, General","Community Kitchen"
"0338981E-02E4-47CF-BC5F-19074DE0BEAF","MILL COURTLAND COMMUNITY CENTER","216 MILL ST","KITCHENER","Food, General","Community Kitchen"
"A22F4175-78FF-4B98-AF06-1969048E11CD","KINGSDALE COMMUNITY CENTRE","72 WILSON AVE","KITCHENER","Food, General","Community Kitchen"
"8D4DB3FF-FA27-4D7B-9831-1F5158933F1F","ATS-BUILDING #3","730 FOUNTAIN ST N","CAMBRIDGE","Food, General","Community Kitchen"
"FC9596BA-6F11-484A-9984-22E1C311D60E","CAMBRIDGE CHRISTIAN SCHOOL KITCHEN","229 MYERS RD","CAMBRIDGE","Food, General","Community Kitchen"
"9690C080-1A7A-40A5-AF87-2C79F8515E76","ELMIRA DISTRICT COMMUNITY LIVING - AVENUES","146 CHURCH ST W","ELMIRA","Food, General","Community Kitchen"
"46610F1F-306D-40EB-9E08-398E173C2881","OUT OF THE COLD - FIRST UNITED CHURCH","16 WILLIAM ST W","WATERLOO","Food, General","Community Kitchen"
"F764C3B3-1CE3-47D0-854D-39BA064B2ECB","CENTREVILLE CHICOPEE COMMUNITY CENTRE","141 MORGAN AVE","KITCHENER","Food, General","Community Kitchen"
"FF4C519E-9BA1-4A3E-AF50-3AA3FCBFD22D","KITCHENER MEMORIAL AUDITORIUM - KIWANIS KITCHEN","400 EAST AVE","KITCHENER","Food, General","Community Kitchen"
"B43D0DAE-A225-4FD6-8845-3AE0F822D4BF","GRACE BIBLE CHURCH: COMMUNITY KITCHEN","334 PRESTON PKY","CAMBRIDGE","Food, General","Community Kitchen"
"B60C50D5-C8C2-4409-A791-4625AE02EA7D","WELLESLEY COMMUNITY CENTRE","1000 CATHERINE ST","WELLESLEY","Food, General","Community Kitchen"
"66D3A31C-E38B-49CA-BF4D-481A320B9D3C","CENTRE COMMUNAUTAIRE FRANCOPHONE DE CAMBRIDGE","647 FRANKLIN BLVD","CAMBRIDGE","Food, General","Community Kitchen"
"8D7CBC30-935B-4A56-AFB6-4E8A8F3168C1","STANLEY PARK COMMUNITY CENTRE","505 FRANKLIN ST N","KITCHENER","Food, General","Community Kitchen"
"EE324D24-FE15-487E-8FAE-4ED69DE01C72","ATS-BUILDING #2","730 FOUNTAIN ST N","CAMBRIDGE","Food, General","Community Kitchen"
"0F8BBD7E-CE7E-4F0F-97F5-557AC678B5DA","ROOF DROP IN/ESSENTIAL SERVICES PROGRAM","242 QUEEN ST S","KITCHENER","Food, General","Community Kitchen"
"3842A4D8-8C59-412A-9EEB-58A57573CB23","TRINITY UNITED CHURCH","74 FREDERICK ST","KITCHENER","Food, General","Community Kitchen"
"B06BC0A4-B25E-4028-BE5F-591B24317C94","WATERLOO PENTECOSTAL ASSEMBLY","395 KING ST N","WATERLOO","Food, General","Community Kitchen"
"8A8A58CA-6932-4DE8-94E9-5F977B2CB045","COURTYARD KITCHENS THE","104 - 141 WHITNEY PL","KITCHENER","Food, General","Community Kitchen"
"6FE489EC-DF31-4227-8B3B-614FC4B39410","FOOD NOT BOMBS/K-W YOUTH COLLECTIVE","200 KING ST W","KITCHENER","Food, General","Community Kitchen"
"65ED4FF2-D9AE-4A45-812F-6CDB2E3358A0","KNOX UNITED CHURCH: COMMUNITY KITCHEN","92 NORTHUMBERLAND ST","AYR","Food, General","Community Kitchen"
"C4A5AAAA-1CDA-48C5-AA53-6DC73DE8AC2E","ST AGATHA COMMUNITY CENTRE","1791 ERB'S RD","ST. AGATHA","Food, General","Community Kitchen"
"037102EB-16CC-4F87-83B2-6E7246C76A20","KINSMEN CLUB OF PRESTON: COMMUNITY KITCHEN","1400 HAMILTON ST","CAMBRIDGE","Food, General","Community Kitchen"
"379283D8-9E45-4AFC-A02E-72B6380A4978","ROCKWAY SENIOR CITIZEN - MAIN KITCHEN","1405 KING ST E","KITCHENER","Food, General","Community Kitchen"
"69630A55-B015-45C8-BF1D-757E45B6FE24","CAMBRIDGE VINEYARD","147 ELGIN ST N","CAMBRIDGE","Food, General","Community Kitchen"
"749A0A58-DE92-40B8-9D56-787A4DC56B25","BRIDGEPORT COMMUNITY CENTRE","20 TYSON DR","KITCHENER","Food, General","Community Kitchen"
"7367C91E-2A67-4F07-A221-78AD0A02A7B5","NKFM-MARKET PLACE DEMO KITCHEN","300 KING ST E","KITCHENER","Food, General","Community Kitchen"
"007C128D-50C8-4D2A-96A8-79C6B9788DD3","CHRIST THE KING UNITED CHURCH","167 THALER AVE","KITCHENER","Food, General","Community Kitchen"
"92C2756B-D6BA-4FF1-9EAF-8951A53875BB","DOWNTOWN COMMUNITY CENTRE - NEIGHBOURHOOD KITCHEN","B - 35 WEBER ST W","KITCHENER","Food, General","Community Kitchen"
"A124EF59-DE11-4CAE-BF55-8BBC01F70414","ELMIRA LIONS CLUB HALL","40 SOUTH ST W","ELMIRA","Food, General","Community Kitchen"
"6F1F7F47-9C9B-4356-9F52-8D9FEC4C558D","ROSEVILLE COMMUNITY CENTRE","3195 ROSEVILLE RD","Roseville","Food, General","Community Kitchen"
"02609E3A-9188-49F6-ADD2-8EEF848DAAED","RADISSON BREAKFAST BUFFET","2960 KING ST E","KITCHENER","Food, General","Community Kitchen"
"05B9F06B-4B90-4DD2-8E26-930F463743FE","ST. GEORGE'S ANGLICAN CHURCH","3 BYRON ST","NEW HAMBURG","Food, General","Community Kitchen"
"904AE422-B672-462C-B8BF-95807E7C03B3","BRIDGES - CAMBRIDGE SHELTER","26 SIMCOE ST","CAMBRIDGE","Food, General","Community Kitchen"
"5C69C00E-C4A6-4E90-ADFD-9710A728429C","ST. JOHN'S  KITCHEN","A - 97 VICTORIA ST N","KITCHENER","Food, General","Community Kitchen"
"03FAC336-C9F5-4654-86DD-9FC8DB40B2E4","EMMANUEL EVANGELICAL MISSIONARY CHURCH","2 FIRST ST W","ELMIRA","Food, General","Community Kitchen"
"DD4F26A1-C313-4018-AFDB-A1497EAE6EE5","BETHANY EVANGELICAL CHURCH","160 LANCASTER ST E","KITCHENER","Food, General","Community Kitchen"
"4242F099-4144-4781-BC68-A607329EEBE1","WING 404 R.C.A.F.A. ROTARY ADULT CENTRE","510 DUTTON DR","WATERLOO","Food, General","Community Kitchen"
"4943C01A-626C-4D44-B63D-B325E32BCB7B","DOON PRESBYTERIAN CHURCH","35 ROOS ST","KITCHENER","Food, General","Community Kitchen"
"E606A125-F267-4C0A-A339-B45694A1C70B","OUT OF THE COLD - ST. LOUIS ROMAN CATHOLIC CHURCH","53 ALLEN ST E","WATERLOO","Food, General","Community Kitchen"
"955EFF37-58E3-45C5-A992-B60725AC388E","SATURDAY SUPPERS AT STIRLING","57 STIRLING AVE N","KITCHENER","Food, General","Community Kitchen"
"3043AA4E-82E5-4A7A-96F2-B66B366DC846","SALVATION ARMY SOUP KITCHEN","18 TANNERY ST E","CAMBRIDGE","Food, General","Community Kitchen"
